createdAt,title,rating,body,monthsAgo,date,farmName,avgRating,numReview,country
2021-11-18T22:23:02,Ben Ferrari-Church,5,"Wonderful farm with great walks. All kinds of picking (apples, pumpkins, strawberries) and amazing apple cider donuts.",1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Margaret Wigert,5,"Greig Farm is a favorite.   Great produce, meats, gourmet snacks.   Wonderful prepared meals...dine in or take out.  Pay them a visit!",2.0,2 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Samuel George,5,beautiful farm and delicious apples,0.5,2 weeks ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Herve Grosse,4,"All in one. You can do fruits picking. You can stop by the store to get fresh local veggies, fresh fishes and see foods.
You do most of your grocery shopping, plus the have a kitchen. You can do pick up or seat and eat outside.
All in one...",4.0,4 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Megan Byrne,5,"Nothing reminds me about the abundance of Earth than a visit to Greig Farm.  Pick your own fruit here, it's the best in the area.",1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Amanda Barela,5,Just a wonderful location farm with so many fun things to do and places to explore!,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Addie Davis,5,"Fantastic experience. Well thought out collection of food, farm, and community. Highly recommend grabbing a sandwich and doing the full farm loop walk. Beautiful pastoral views and very tasty food.",4.0,4 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Vivian Tsai,5,Super friendly workers! Great atmosphere!,0.5,2 weeks ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,laura miller robins,5,Great apples brought back home with a smile!,0.75,3 weeks ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Brian Squibb,5,Awesome day of blueberry picking followed by yummy lunch and goat feeding. Fun for all!,3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Matthew Garippa,5,Wonderful local farm stand.,5.0,5 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Scott L,4,"Beautiful farm, great selection for apples and they taste great!!",1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Doug Marshall,5,Totally amazed by this place food is really good store is stocked with amazing fresh food  cider is really good and the craft store is crafty,3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Laura Keane,5,"I love this place!! The market has the best and quality food ever! I visit this farm every other weekend and I don't mind the trip of 1 1/2 hr to have a delicious lunch and to buy groceries. Also, has some very friendly goats where family and children can pet. I highly recommend to visit Greig Farm. It's for everyone!",9.0,9 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Kimberly Patel,5,"A great place to take the kids for pick your own (we did blueberries), see some goats, grab some groceries, and order a delicious lunch!",4.0,4 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Meredithe Morrow,5,Best berries and great place even with wheelchair was able to access the blueberries will be going back,3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Henry Ripoll,5,Great place to enjoy with all familys,0.75,3 weeks ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Bob Wallace,5,Great food and. Craft market shop,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Mary Anne Harvey,5,"Friends were raving about the brisket sliders, so I had to try them. They were right. Delicious! Really hit the spot!",5.0,5 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Patsy Tappan,5,Great selection of local products. Friendly staff!,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Emma Jackson,5,Wonderful farm with an great store!,0.5,2 weeks ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,J. Calvin Smith,5,"Great place for berry picking and goat petting, with food, drink, and a farm store available as well.",4.0,4 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Hillary Sheperd,5,"So fun. Goats on roof, what's not to love!",1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Jeff Anders,5,"Beautiful spot for picking berries, grabbing a meal, and relaxing in the sun!",3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,EddieBe,5,"Lovely farm, beautiful people. Worth the trip. 😎",5.0,5 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Chris Lo Brutto,5,I go and run their 3 mile loop very enjoyable.,5.0,5 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Erin Frederick,5,"We love Greig Farm! Pick your own farm fresh fruit, or stop by the market for an outdoor lunch at the picnic tables or for provisions before your hike!!",7.0,7 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Dan Schlosser,5,"The best berries, a super easy trip from the city",3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Matt Jones,3,Some people like these things and have fun.,5.0,5 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Jacquelynn Weiss,5,I was introduced to Greig's Farm by my brother-in-law.  What a great place to berry pick and so much more!  Signs of true hope this spring after a year of isolation💖,8.0,8 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Mckenzie Bishop,5,Farmer's market has a great selection of local sourced goods with great service!,6.0,6 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Not Angelina,5,Really fun. Got lots of strawberrys and asparagus,5.0,5 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Michael Kazda,5,"Great place to pick strawberries, coming back for the blueberries!",4.0,4 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Tracie Martinetti,5,Love The Farm .Last year We Did the CSA So every Friday I would pick up Fresh Fruit And I would shop in the food Market and the Boutique .I loved picking Asparagus and Sunflowers .They have walking Trails and Goats to Feed .And in the Fall …,8.0,8 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Jeffrey T,3,This place offers some of the most disgusting cider you have ever tasted in your life.,4.0,4 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,traci pinczes,5,Always make a point to stop by Greig Farms for pick your own fruit whenever we come to the Hudson Valley,4.0,4 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Samantha Kramer,5,Best farm 🚜 👌,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Sheldon Rudowsky,5,Best ciders and view,0.9,4 weeks ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Amy Marbot,5,Amazing family experience!! Always go a couple times a year!,5.0,5 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Margo McGilvrey,4,Lovely area to walk and if we're lucky cross country ski! Nice market.,9.0,9 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Nick Steiner,1,Wait an hour for $15 BLT. Tourist trap,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,James Koester,5,I love the cider donuts,2.0,2 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Russell Payne,5,Excellent you pick place.,4.0,4 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Sari Combier-Kapel,5,"Run by the best people, love this place.",6.0,6 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Ki Neely,5,Love the atmosphere here...friendly and warm. Norman is an awesome man. Very kind❤️❤️❤️,11.0,11 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Schy Mark,3,Very artistic,0.75,3 weeks ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Garnette Arledge,3,Just a grocery store.,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Andrew Michaeloff,5,Order the buffalo chicken wrap 🌯😋,4.0,4 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,David Roitblat,5,Nice people,3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Alexis Caceres,5,Cool,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Alexei Kossov,5,Love this place.,7.0,7 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Pamela Iversen,4,Farm stand....,2.0,2 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Humayun Kabir,4,,4.0,4 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Renee Davis,5,,2.0,2 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Joseph Steurenthal,4,,0.75,3 weeks ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Oxana Ibrahim,5,,5.0,5 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Jason,5,,0.25,a week ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,sarah westlake,5,,7.0,7 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Stacy H,4,,3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,MARY LEE,5,,5.0,5 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Jack Oreilly,5,,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Kimberly Fisher,5,,8.0,8 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Oliver Swanson,5,,0.25,a week ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Kevin Minerley,4,,3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Jay Cookingham,5,,10.0,10 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Jonathan Davis,5,,9.0,9 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Azade Diykan,5,,5.0,5 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Derpypotato,5,,3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Marc Stallard,5,,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Joann Galik,5,,9.0,9 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Duane Aliah,5,,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Sara Lajam,5,,0.25,a week ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Tim Day,5,,3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Jessica Scigliano,5,,2.0,2 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Fraser Ottanelli,5,,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,April Baxter,5,,3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Kenneth Killmer,5,,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Nirav K,5,,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,gary burger,5,,4.0,4 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Rhiannon Leo-Jameson,4,,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Raymond Moy,4,,5.0,5 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Jeremiah segreti,5,,10.0,10 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Paulina Lei,4,,0.25,a week ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Alison Wedd,5,,4.0,4 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Lance Glenn,4,,3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Eva Khoury,5,,1.0,a month ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Gabriela Peralta,5,,0.5,2 weeks ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Danny loveland,5,,9.0,9 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Kyle Algie,5,,0.25,a week ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Matthew Hennessy,5,,5.0,5 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Erica Harper,5,,0.5,2 weeks ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Marcus Nugent,5,,2.0,2 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Allie Kat,5,,3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Edward Goodwin,5,,5.0,5 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Jill Salmela,5,,4.0,4 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Maria Demelis,5,,3.0,3 months ago,Greig Farm,4.7,328,America
2021-11-18T22:23:02,Janene Gentile,5,,8.0,8 months ago,Greig Farm,4.7,328,America
2021-11-18T22:25:45,Marina V,5,"Lovely place!  Picking your own berries is great. They have chickens, alpacas and goats. Also, there is a cute store upfront with all kinds of produce.",5.0,5 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Kelsey Collins,5,I love coming to Underwood to do their pick your own fruit! It’s so fun and you get to pick out the perfect bunch of berries. Not to mention the farm animals are so cute! I definitely recommend everyone pays the farm a visit whether you pick your own berries or buy some from their market!,8.0,8 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Sujin Kim,5,I go there every season for pick-your-own!,3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Leo Rubio,5,Great place for the kids and family. They have goats llamas things the kids can climb on and you can pick your own berries. The stand on the roadside offers many great farm fresh foods my favorite is the yellow watermelon which is in season August and September. I also enjoy the jams or preserves especially the triple Berry,2.0,2 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Sravan Kumar,5,Neat and clean place. Friendly staff. I love this place.,4.0,4 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Mz Lori Sunshine,5,It was great to be out in nature and pick fruit. It is a great place for kids.,0.25,a week ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Anayeli Carpintero,1,Not gonna lie it was a real cool experience. Went to picked these out on a Sunday afternoon tried to use them Monday morning to do a shake and I noticed that worms were coming out. No wonder there was a lot of flies on the fruits.,1.0,a month ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Edan George,4,great! Loved the corn maze and pumpkin patch :D Will def recommend and go again!,0.5,2 weeks ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Tyler Chiocchio,5,"Very delicious blueberries, strawberries, and tangerines to be picked by you and your family. What is available to pick varies by the month so check the website. There are fruits and vegetables available in a small store on site. It was a lot of fun for our family, the tangerines were an especially big hit. Recommended!",5.0,5 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Sedan Ackroyd,5,"This is an awesome place, but its not the family farm off the 23 for picking and taking kids! Come for awesome produce though",1.0,a month ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Corinne Walter,5,Check out their stand at the Ventura farmer’s market on Wednesdays at the Pacific View Mall. Best produce stand there!!!!,8.0,8 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,R G,5,Love there cashews and fresh fruit.  The jars of pickles are pretty good too.,1.0,a month ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,E. L.,5,"Great selection of fresh produce, some fruit, some local honey, and an assortment of nuts & sauces/preserves/pickled items. This location also has you-pick blueberries. They have some goats & other animals for kids to see year-round. In …",4.0,4 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Wesley Fortin,4,A nice farmers market and has a petty/feeding zoo for the children,1.0,a month ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Atsuko Iizuka Garner,5,"We always enjoyed berry picking, watching animals, and pumpkin patch at Underwood family farms. Even when they don’t have any events, they have fresh produce in their store. Friendly staff and very good customer service. We always have a pleasant experience here.",7.0,7 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,nenna,4,Went here with my family to pick some berries. It was fun and the berries are phenomenal. Not many animals but they had a few and it was fun for my kid. Recommend stopping by and enjoying the little things in life.,5.0,5 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Janet Sampson,5,"Such a lovely outing, children loved the animals! Delicious blackberries dx for the picking and very well stocked farm stand!",3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,J V,5,Great fruits and vegetables. My family loved the little farm.,2.0,2 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Josh Mercado,5,Calm quiet good customer service....  Very peaceful and relaxing...,5.0,5 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,AC Clark,5,Great produce. Strawberries very large and deep red. Beautiful.,6.0,6 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Vero Leon,4,It's small but cute. Very friendly staff. Bought some fresh produce and popcorn for kids 🍿🥕🥕🧺,7.0,7 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Ross Arnold,5,"Great berry picking experience, and a super cute shop at the end!",4.0,4 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Paul Cazalet,5,Wow.. Fresh and delicious..,0.25,a week ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Emma82984,5,"Absolutely love it here.. wish I could have shopped longer, but I had my puppy with me. Excited!!",7.0,7 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Gilah M,5,Really fun for family trips!,3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Steven Cordrey,5,This is an amazing experience very friendly staff wonderful vegetables fruit and the berry picking experience is second to none a true five star experience,10.0,10 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Shay Alon,5,Great place,9.0,9 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Terrie Stavely,5,So fun! Fruit is so good,5.0,5 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,jennifer blaine,3,Fun but pricey,3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,"Refugio M. Calderon, Jr.",5,Beautiful looking produce and fresh. Whenever in the area we stop to buy here.,9.0,9 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Luz Cajero (Luzmi),2,Beatiful place. I didn't feel comfortable.,10.0,10 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Svetlana,5,Now they have a card to collect points,3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Sandy Diaz,5,Always a good selection of produce.,8.0,8 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Heather K,5,I love Underwood's!,9.0,9 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Cassie Estrada,5,Very friendly staff!,7.0,7 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,rosana garcia,5,very nice,9.0,9 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,George Haro,5,Great place,10.0,10 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,R Nutter,4,No beer,4.0,4 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Graciela harcia,5,"(Translated by Google) Beautiful place, very clean all vegetables and fruits very fresh and good service. …",4.0,4 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Jorge Rumbo þwv de 3b no vm,5,"(Translated by Google) For many years, from time to time that I pass by, I always buy preferably strawberries and other seasonal fruits and if you have ever tried yellow watermelons u and there in July there are and they are delicious the …",6.0,6 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Reina Centeno,5,"(Translated by Google) The products are very fresh

(Original)
Los productos son muy frescos",3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,A M,5,,0.5,2 weeks ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Patricia Humbles,5,,1.0,a month ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Melissa G,5,,7.0,7 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Molly Papazian,5,,1.0,a month ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Eric,4,,3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Jeffrey Landau,5,,6.0,6 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Larry jones,5,,10.0,10 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,David Wright,4,,1.0,a month ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Gertrude Garcia,5,,10.0,10 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Charlotte Mc Murray,5,,11.0,11 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Keishia Gu,5,,5.0,5 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Mely Baltazar,5,,8.0,8 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Derek Blessum,5,,3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Ellis Godard,5,,7.0,7 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,David Ochao,4,,8.0,8 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Yahve Galvez (JJ),4,,7.0,7 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Nicole Morris,5,,3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Barbara Espinoza,4,,4.0,4 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Lezette Doss,3,,3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Richard Salmore,4,,0.5,2 weeks ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Cathy Johnson,5,,4.0,4 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Lorena Salazar,3,,7.0,7 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Rishay Kumar,5,,6.0,6 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Briana Griego,5,,3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Edgar Mantanico,5,,1.0,a month ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Marjorie C Fernandez,5,,1.0,a month ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Sharon Morgan,5,,6.0,6 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,William Cannon,5,,9.0,9 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Mario Ramirez,5,,4.0,4 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Ryan McCarty,4,,4.0,4 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Wendy Gunn,4,,10.0,10 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Luis Ramirez,5,,4.0,4 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Jake Sanc,4,,8.0,8 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Alexis Caterina,5,,7.0,7 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Juventina Dorado,5,,6.0,6 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Gina,5,,5.0,5 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Diana Hernandez,5,,0.25,a week ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Kiersten Samojen,5,,4.0,4 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,N Mehta,4,,10.0,10 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Reina Tenas,5,,11.0,11 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Gary Smith,4,,10.0,10 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Jessica Villa,5,,0.75,3 weeks ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Laura Slagle,5,,5.0,5 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Dalila Roldan,5,,4.0,4 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Justin Cobbett,4,,6.0,6 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Greice Lima,5,,0.5,2 weeks ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,amina soliman,5,,3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Manuel Mosqueda,5,,11.0,11 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Samuel Zaya,1,,2.0,2 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Lilit Abrahamyan,5,,3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:25:45,Elizabeth Pauley,5,,3.0,3 months ago,Underwood Family Farms,4.6,380,America
2021-11-18T22:28:29,William McEwen,5,Had an enjoyable full day at Grims. It was my first time there and we had a party of ten to celebrate my grandson's birthday. Well worth it. Plenty of activities with a fun corn maze included. Good food and ciders enjoyed by all of us. Very well maintained.,0.75,3 weeks ago,Grim's Orchard & Family Farms,4.2,1122,America
2021-11-18T22:28:29,Phradoe Banas,5,"Always a joy to bring the family here.  You can purchase tickets at the gate and bags for picking. Much of the travel ways through the farm is either gravel,  dirt,  or grass.  Staff was friendly and veggies were easily accessible.  There …",1.0,a month ago,Grim's Orchard & Family Farms,4.2,1122,America
2021-11-18T22:28:29,Dee Abreu,5,"Very Spacious Farm. Great activities for the kiddos. Able to feed the goats, pick your vegetables. Amazing pumpkin picking space. can play alottle football, basketball and baseball. Had a great time.",0.5,2 weeks ago,Grim's Orchard & Family Farms,4.2,1122,America
2021-11-18T22:28:29,Bill Johnson,5,"Great place to take the family for apple picking, pumpkin picking, potato picking, green bean picking, pepper picking, eggplant picking, and goats too. Love this place. It has a very home kinda feel to it. The workers are really friendly …",1.0,a month ago,Grim's Orchard & Family Farms,4.2,1122,America
2021-11-18T22:28:29,Gwendolyn McKnight,5,It was great.  The food and drinks are awesome.,0.5,2 weeks ago,Grim's Orchard & Family Farms,4.2,1122,America
2021-11-18T22:28:29,Sarah COnklin,5,"The farm is huge! They offer a variety of you pick options plus animals, food, and fun for the whole family.",0.9,4 weeks ago,Grim's Orchard & Family Farms,4.2,1122,America
2021-11-18T22:28:29,Danielle Hurst,5,First time at Grims and we had a blast. Picked our own veggies and apples. The Corn Maze was fun and had Qs along the way to show you the way out. Would definitely visit again. The hard cider was amazing!!!,1.0,a month ago,Grim's Orchard & Family Farms,4.2,1122,America
2021-11-18T22:28:29,Tony Zacharia,4,"Took a bunch of teens from Church to Grim’s yesterday. Wasn’t sure how they’d enjoy a couple of hours on s farm (away from screens;)
Turned out to be a pretty good experience. The farm is well organized and adequately staffed with knowledgeable and friendly crew.  The fresh fries were delicious!",1.0,a month ago,Grim's Orchard & Family Farms,4.2,1122,America
2021-11-18T22:28:29,Linda Roeder,4,Lots of fun. Only four stars because everything is very expensive.,1.0,a month ago,Grim's Orchard & Family Farms,4.2,1122,America
2021-11-18T22:28:29,Rachel Pysher,5,"Went on a slow day for apple picking and was not disappointed!! So many apples we had to buy another bag! The fall decorations were adorable, the pumpkin roll, cider and variety of sauces were amazing!",1.0,a month ago,Grim's Orchard & Family Farms,4.2,1122,America
2021-11-18T22:28:29,Matthew Rosendale,1,You now have to pay for a ticket amongst many choices except for what most people come for pumpkins.  You need to purchase a picking plan to get in so we got one for vegetables.  All of which were rotten.  What a waste of money and time.  Most certainly going somewhere else next year. Photo below was every row.,0.75,3 weeks ago,Grim's Orchard & Family Farms,4.2,1122,America
